paper_key,global_key,conf_key
conf/compgeom/EdelsbrunnerFR12,compgeom,conf/compgeom/2012
conf/soda/CohenFMNPW14,soda,conf/soda/2014
conf/compgeom/ChenHHLX01,compgeom,conf/compgeom/2001
conf/compgeom/ChenHLW03,compgeom,conf/compgeom/2003
conf/esa/ChenHLWY02,esa,conf/esa/2002
conf/esa/ChenLW08,esa,conf/esa/2008
conf/isaac/ChenHLNWY04,isaac,conf/isaac/2004
conf/isaac/ChenLX01,isaac,conf/isaac/2001
conf/compgeom/ChevallierFSS14,compgeom,conf/compgeom/2014
conf/fsttcs/BrevilliersCS07,fsttcs,conf/fsttcs/2007
conf/mfcs/BrevilliersCS08,mfcs,conf/mfcs/2008
conf/mfcs/OraibyS06,mfcs,conf/mfcs/2006
conf/compgeom/ChewK02,compgeom,conf/compgeom/2002
conf/compgeom/ChoM08,compgeom,conf/compgeom/2008
conf/wads/ChoM05,wads,conf/wads/2005
conf/compgeom/ChoudharyKR16,compgeom,conf/compgeom/2016
conf/compgeom/ChunKNT08,compgeom,conf/compgeom/2008
conf/isaac/ChunGT13,isaac,conf/isaac/2013
conf/isaac/ChunKKT09,isaac,conf/isaac/2009
conf/isaac/ChunST03,isaac,conf/isaac/2003
conf/compgeom/Cohen-AddadM15,compgeom,conf/compgeom/2015
conf/focs/BorradaileKM08,focs,conf/focs/2008
conf/icalp/EisenstatMS14,icalp,conf/icalp/2014-2
conf/ipco/KurpiszMMMVW16,ipco,conf/ipco/2016
conf/soda/BateniHKM12,soda,conf/soda/2012
conf/soda/EisenstatKM12,soda,conf/soda/2012
conf/soda/EisenstatKM14,soda,conf/soda/2014
conf/soda/MathieuS08,soda,conf/soda/2008
conf/soda/MathieuS10,soda,conf/soda/2010
conf/spaa/CharikarKMNS08,spaa,conf/spaa/2008
conf/stacs/MathieuSS10,stacs,conf/stacs/2010
conf/stoc/Cohen-AddadVKMM16,stoc,conf/stoc/2016
conf/stoc/MagniezMN10,stoc,conf/stoc/2010
conf/stoc/MathieuS09,stoc,conf/stoc/2009
conf/wads/BorradaileKM07,wads,conf/wads/2007
conf/compgeom/Cole-McLaughlinEHNP03,compgeom,conf/compgeom/2003
conf/compgeom/DeySW15,compgeom,conf/compgeom/2015
conf/esa/DeySW16,esa,conf/esa/2016
conf/compgeom/DobkinT01,compgeom,conf/compgeom/2001
conf/compgeom/DobkinT01a,compgeom,conf/compgeom/2001
conf/compgeom/HararyT10,compgeom,conf/compgeom/2010
conf/compgeom/HararyT10a,compgeom,conf/compgeom/2010
conf/cvpr/KatzT13,cvpr,conf/cvpr/2013
conf/cvpr/KolomenkinLST11,cvpr,conf/cvpr/2011
conf/cvpr/KolomenkinST09,cvpr,conf/cvpr/2009
conf/cvpr/KolomenkinST13,cvpr,conf/cvpr/2013
conf/cvpr/LeifmanT13,cvpr,conf/cvpr/2013
conf/cvpr/PaikinT15,cvpr,conf/cvpr/2015
conf/iccv/KatzT15,iccv,conf/iccv/2015
conf/soda/ChazelleKRT04,soda,conf/soda/2004
conf/compgeom/DotterrerKW16,compgeom,conf/compgeom/2016
conf/focs/KaufmanKL14,focs,conf/focs/2014
conf/focs/KaufmanL05,focs,conf/focs/2005
conf/focs/KaufmanL08,focs,conf/focs/2008
conf/focs/KaufmanL11,focs,conf/focs/2011
conf/focs/KaufmanS07,focs,conf/focs/2007
conf/stoc/EvraK16,stoc,conf/stoc/2016
conf/stoc/GoldwasserGHKR07,stoc,conf/stoc/2007
conf/stoc/GoldwasserGHKR08,stoc,conf/stoc/2008
conf/stoc/KaufmanL12,stoc,conf/stoc/2012
conf/stoc/KaufmanS08,stoc,conf/stoc/2008
conf/compgeom/DworkNT14,compgeom,conf/compgeom/2014
conf/crypto/DworkN04,crypto,conf/crypto/2004
conf/crypto/DworkY08,crypto,conf/crypto/2008
conf/focs/Dwork11,focs,conf/focs/2011
conf/focs/DworkRV10,focs,conf/focs/2010
conf/focs/DworkSSUV15,focs,conf/focs/2015
conf/icalp/Dwork06,icalp,conf/icalp/2006-2
conf/icdt/Dwork07,icdt,conf/icdt/2007
conf/kdd/Dwork07,kdd,conf/kdd/2007pin
conf/latin/AilonCD06,latin,conf/latin/2006
conf/latin/AjtaiDS06,latin,conf/latin/2006
conf/latin/Dwork04,latin,conf/latin/2004
conf/pods/BlumDMN05,pods,conf/pods/2005
conf/soda/Dwork10,soda,conf/soda/2010
conf/stoc/DworkMT07,stoc,conf/stoc/2007
conf/stoc/DworkS02,stoc,conf/stoc/2002
conf/www/BackstromDK07,www,conf/www/2007
conf/compgeom/EliasMRS14,compgeom,conf/compgeom/2014
conf/compgeom/EneHR12,compgeom,conf/compgeom/2012
conf/esa/EneN14,esa,conf/esa/2014
conf/focs/ChekuriE11,focs,conf/focs/2011
conf/focs/EneCKP15,focs,conf/focs/2015
conf/icalp/ChekuriE11,icalp,conf/icalp/2011-1
conf/icalp/ChekuriEP16,icalp,conf/icalp/2016
conf/icalp/ChekuriEV12,icalp,conf/icalp/2012-1
conf/icml/BarbosaENW15,icml,conf/icml/2015
conf/icml/EneN15,icml,conf/icml/2015
conf/ipco/ChekuriE14,ipco,conf/ipco/2014
conf/kdd/EneIM11,kdd,conf/kdd/2011
conf/soda/BateniCEHKM11,soda,conf/soda/2011
conf/soda/ChekuriE13,soda,conf/soda/2013
conf/soda/EneVW13,soda,conf/soda/2013
conf/stoc/EneMPS16,stoc,conf/stoc/2016
conf/stoc/EneV14,stoc,conf/stoc/2014
conf/swat/EneMPR16,swat,conf/swat/2016
conf/compgeom/EppsteinM10,compgeom,conf/compgeom/2010
conf/soda/AronovBGM08,soda,conf/soda/2008
conf/soda/EppsteinM09,soda,conf/soda/2009
conf/wads/EppsteinM09,wads,conf/wads/2009
conf/compgeom/EstkowskiM01,compgeom,conf/compgeom/2001
conf/compgeom/EstkowskiMX02,compgeom,conf/compgeom/2002
conf/compgeom/FeketeMW00,compgeom,conf/compgeom/2000
conf/compgeom/FelsnerIKKMS16,compgeom,conf/compgeom/2016
conf/isaac/GiordanoLMS07,isaac,conf/isaac/2007
conf/isaac/MchedlidzeS09,isaac,conf/isaac/2009
conf/swat/KlemzMN14,swat,conf/swat/2014
conf/compgeom/FlatoFHL02,compgeom,conf/compgeom/2002
conf/compgeom/FogelH05,compgeom,conf/compgeom/2005
conf/compgeom/FogelHW07,compgeom,conf/compgeom/2007
conf/compgeom/FogelSH08,compgeom,conf/compgeom/2008
conf/esa/BaramFHHM15,esa,conf/esa/2015
conf/esa/BerberichFHMW07,esa,conf/esa/2007
conf/esa/FogelHPH12,esa,conf/esa/2012
conf/esa/FogelWH04,esa,conf/esa/2004
conf/compgeom/FominKLPS16,compgeom,conf/compgeom/2016
conf/fsttcs/KolayP15,fsttcs,conf/fsttcs/2015
conf/mfcs/KolayMRS14,mfcs,conf/mfcs/2014-2
conf/mfcs/KolayP0S16,mfcs,conf/mfcs/2016
conf/compgeom/FranckeH09,compgeom,conf/compgeom/2009
conf/compgeom/FranckeT14,compgeom,conf/compgeom/2014
